0.0	1	100010
0.51	0	010101
0.51	0	010010
0.54	0	002000
0.54	1	000100
0.54	0	012011
0.51	0	102000
0.51	0	000001
0.54	1	010000
0.6	0	110010
0.6	0	010210
0.6	0	000001
0.6	1	010000
0.6	0	000000
0.6	0	100010
0.6	0	000010
0.6	1	100001
0.6	0	001000
1.14	0	000111
0.54	0	001000
0.51	1	000010
0.57	0	120110
1.44	0	101010
0.54	0	020010
1.32	1	000000
0.54	0	000010
1.32	0	000000
0.54	0	002000
0.51	1	100000
0.57	0	000001
0.6	0	000000
0.6	0	010001
0.6	1	000000
0.6	0	000121
1.44	0	101020
0.54	0	011001
0.51	1	001100
0.57	0	101000
0.6	0	000002
0.54	0	011012
0.54	1	001100
0.51	0	110110
0.57	0	010112
0.6	0	011000
0.6	1	000000
0.6	0	000020
0.6	0	000000
0.6	0	011000
0.6	1	100000
0.6	0	000000
0.6	0	111010
0.6	0	001200
0.6	1	000201
0.6	0	000001
0.6	0	100000
0.6	0	010001
46.59	1	001000
0.84	0	100001
0.84	0	110000
0.84	0	000020
0.84	1	010001
0.84	0	101010
0.84	0	000001
0.84	0	000000
0.81	1	011001
0.84	0	000000
0.84	0	010021
0.84	0	101001
0.84	1	001000
0.84	0	111112
0.84	0	010000
1.8	0	001100
0.84	1	110000
0.84	0	100000
0.84	0	010000
0.84	0	000112
0.84	1	110000
0.84	0	000020
0.84	0	001100
0.9	0	010101
0.84	1	000001
0.84	0	010001
0.84	0	010101
0.84	0	000021
0.84	1	100000
0.84	0	010000
0.84	0	101000
0.84	0	111000
0.84	1	001210
0.84	0	100001
0.84	0	100201
0.84	0	000200
0.84	1	011000
0.84	0	010010
0.84	0	001200
0.81	0	000011
0.84	1	110010
0.84	0	002001
0.84	0	110000
0.84	0	000111
0.84	1	000001
0.84	0	000210
0.84	0	000210
0.84	0	010200
0.84	1	110000
0.84	0	000100
0.84	0	100000
0.84	0	012110
0.84	1	010011
0.84	0	100201
62.04	0	011210
0.51	0	100200
0.57	1	100010
0.51	0	102000
0.57	0	102000
1.08	0	112001
0.51	1	000000
0.57	0	101000
0.51	0	001210
0.57	0	100201
0.51	1	100000
7.89	0	000000
0.51	0	000100
0.57	0	000111
