0.0	00100	000000
12.1189516129	00000	000200
0.227822580645	00010	000200
0.23689516129	00000	000000
0.248991935484	00000	000001
0.234879032258	00000	000000
0.964717741935	00000	000000
0.241935483871	00000	000000
0.241935483871	00100	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.967741935484	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.760080645161	01000	000100
0.220766129032	00000	000000
0.223790322581	00000	000000
0.260080645161	00000	000000
0.239919354839	00000	000100
0.242943548387	00001	000000
0.977822580645	00000	001001
0.227822580645	00000	000000
0.23689516129	10010	000000
0.248991935484	00000	000100
0.234879032258	00000	000000
0.964717741935	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000001
0.241935483871	00000	000000
0.241935483871	00000	000001
0.967741935484	00010	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	010000
0.241935483871	00000	000000
0.760080645161	00000	000000
0.220766129032	00000	000000
0.223790322581	00000	000000
0.260080645161	00000	000000
0.239919354839	10000	010010
0.242943548387	00000	000110
0.95564516129	00000	000010
0.241935483871	00000	200000
0.241935483871	01000	200001
0.241935483871	00000	000000
0.241935483871	00100	000000
0.725806451613	00100	000000
0.241935483871	00000	000000
0.241935483871	00001	000000
0.241935483871	00001	000010
0.241935483871	00000	000000
0.241935483871	00100	000000
0.967741935484	00000	000000
0.241935483871	00000	000010
0.241935483871	01000	001000
0.241935483871	00000	200010
0.241935483871	00000	000000
0.241935483871	00000	200000
0.241935483871	00000	000000
0.241935483871	10000	000000
0.241935483871	00000	000000
0.241935483871	00010	000000
0.241935483871	00000	200000
0.241935483871	00000	000000
0.241935483871	00000	000000
1.01411290323	00000	000000
0.221774193548	00100	000000
0.233870967742	00000	000000
0.228830645161	00000	000000
0.25	00000	000000
0.954637096774	10000	000000
0.241935483871	00000	000000
0.241935483871	00000	000001
0.241935483871	00000	000000
0.241935483871	01000	000000
0.73689516129	00000	000000
0.197580645161	01000	001100
0.302419354839	00000	000000
0.251008064516	01000	000000
0.240927419355	00000	000000
0.20564516129	00000	000100
0.972782258065	00000	000000
0.242943548387	00000	000000
0.251008064516	00100	000000
0.247983870968	00000	000001
0.241935483871	00000	000000
0.221774193548	01000	000001
1.6935483871	00000	000000
0.241935483871	00000	000000
1.73387096774	00000	000101
0.242943548387	00000	000010
1.65221774194	00000	000001
0.26310483871	00000	000100
1.73185483871	00100	000000
0.204637096774	01001	100000
1.67137096774	00100	000000
0.241935483871	00000	000000
1.45161290323	00000	000000
0.241935483871	00000	000011
0.241935483871	00000	000100
0.967741935484	00000	000000
0.725806451613	00000	000000
0.241935483871	11000	000000
0.967741935484	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00010	000000
0.241935483871	00000	000000
1.45161290323	10000	000000
0.241935483871	00000	000100
1.20967741935	00000	001000
0.241935483871	00000	000100
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000001
1.45161290323	00000	000000
0.241935483871	00001	000000
1.22782258065	01000	000000
0.225806451613	01000	000000
0.260080645161	00000	000000
0.248991935484	01000	000000
0.214717741935	00000	000000
0.725806451613	00000	002000
0.725806451613	00010	000000
0.967741935484	00010	000000
0.241935483871	00100	000000
0.241935483871	00001	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.725806451613	00000	000000
0.725806451613	00000	000000
1.20967741935	00100	010000
0.241935483871	00000	000000
0.241935483871	01010	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
1.45161290323	00000	000000
0.241935483871	00001	000101
1.20967741935	00100	000000
0.241935483871	01000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00001	000000
1.45161290323	01000	000000
0.241935483871	01000	000000
1.22782258065	00000	000010
0.225806451613	00010	000000
0.260080645161	00100	000000
0.248991935484	00000	000000
0.214717741935	00000	000000
0.725806451613	00000	000000
0.725806451613	00010	000000
0.725806451613	00100	000000
0.241935483871	00000	000000
0.241935483871	00001	000000
0.241935483871	10000	000000
0.241935483871	00000	000000
0.241935483871	00000	001000
0.241935483871	10000	010002
0.241935483871	00000	000000
0.725806451613	00000	000010
0.725806451613	00000	000000
0.241935483871	01001	000000
2.68346774194	00000	000000
0.227822580645	00100	000020
0.23689516129	00000	000020
0.248991935484	00000	000000
0.234879032258	00000	000000
0.964717741935	00000	000000
0.241935483871	00000	000020
0.241935483871	00001	000000
0.241935483871	00001	000000
0.241935483871	00100	000000
0.967741935484	00000	000000
0.241935483871	00000	000000
0.241935483871	00100	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.760080645161	00000	001002
0.220766129032	00000	000000
0.223790322581	00000	000000
0.260080645161	00000	100000
0.239919354839	00000	000000
0.242943548387	00000	000000
0.977822580645	00000	000000
0.227822580645	00010	001100
0.23689516129	00000	000010
0.248991935484	00000	000000
0.234879032258	00000	000002
0.964717741935	00000	000000
0.241935483871	00000	100000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.241935483871	00000	000000
0.725806451613	00101	000000
0.241935483871	00001	000000
0.241935483871	11000	000000
0.241935483871	00000	000000
0.241935483871	00000	010000
0.241935483871	00000	000000
0.980846774194	00000	000000
0.223790322581	00000	000000
0.260080645161	01010	000000
0.239919354839	00000	000000
0.242943548387	00000	000000
