0.0	00100	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.36	01000	000000
0.12	00000	000000
0.24	00010	000000
0.24	10100	000000
0.36	00011	000000
0.12	00000	002000
0.24	00100	000000
0.24	00000	000000
0.36	00000	000000
0.12	00010	000000
0.24	00000	000000
0.24	01000	000001
0.36	00000	000000
0.12	00000	100000
0.24	00000	000000
0.24	10000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	10000	000000
0.36	00010	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.36	01000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	001000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	001000
0.24	10000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000001
0.24	00000	000000
0.36	10000	000100
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000100
0.24	00000	000000
0.36	00100	000000
0.12	00000	001000
0.24	00000	020000
0.24	00000	000000
0.36	00000	020100
0.12	00000	000000
0.24	00000	000000
0.24	00100	000000
0.36	00000	000000
0.12	00000	000100
0.24	00000	000000
0.24	10000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00101	000000
0.12	00010	000000
0.24	00000	000001
0.12	00000	000000
0.24	00000	000000
0.06	10000	000000
0.06	00000	000000
0.12	00000	000000
0.36	00000	000100
0.12	00000	000000
0.24	00000	000000
0.24	00000	000001
0.12	00000	000000
0.24	01000	000000
0.12	00000	200000
0.24	00000	000000
0.06	00000	000000
0.06	00000	000110
0.12	00000	000100
0.36	00000	000000
0.12	10000	000000
0.24	00001	020000
0.24	00010	000000
0.12	00100	000000
0.24	00000	000000
0.12	10000	000000
0.24	00000	100000
0.06	00000	000000
0.06	01001	000000
0.12	00000	000000
0.36	01000	000000
0.12	00100	000000
0.24	00000	000000
0.24	00000	000100
0.12	00010	000000
0.24	00000	000000
0.12	01000	000000
0.24	00000	000000
0.06	00000	000000
0.06	00100	000000
0.12	00000	000010
0.36	00000	000000
0.12	00000	000000
0.24	00000	020000
0.24	10000	000000
0.12	10000	000000
0.24	00100	000000
0.12	00000	000000
0.24	00100	000000
0.06	00001	000000
0.06	00100	000010
0.12	00000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.12	00010	000001
0.24	00000	200000
0.12	00000	000000
0.24	00000	000000
0.06	10000	000000
0.06	00000	000100
0.12	00000	000100
0.36	00000	020000
0.12	00001	000000
0.24	00000	000000
0.24	00000	000000
0.12	00000	000000
0.24	00001	000000
0.12	00000	021000
0.24	00000	000000
0.06	00010	000001
0.06	00000	000000
0.12	00001	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	10000	000000
0.12	00000	000000
0.24	00000	000000
0.12	00000	000000
0.24	00000	000000
0.06	00000	000000
0.06	00000	000000
0.12	01000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000000
0.12	00000	000000
0.24	10000	000000
0.12	00000	000000
0.24	00110	000000
0.06	00000	000000
0.06	00000	000000
0.12	00010	000000
0.36	00000	000000
0.12	00000	010000
0.24	00000	000000
0.24	00000	000000
0.12	00010	000000
0.24	00000	000000
0.12	00000	000000
0.24	00000	000000
0.06	00000	000000
0.06	00000	000000
0.12	00000	001000
0.36	00000	000000
0.12	00000	000000
0.24	00000	000000
0.24	00000	000001
0.12	10000	000000
0.24	10000	000000
0.12	00000	000100
0.24	00000	000000
0.06	00000	000000
0.06	00010	100000
0.12	00000	010000
0.36	00000	000001
0.12	00001	100000
0.24	01000	000000
0.24	00000	000000
0.12	00000	100001
0.24	00000	000000
0.12	00010	001000
0.24	00000	000000
0.06	00000	000000
0.06	00000	000000
0.12	00000	000000
0.36	00000	001000
0.12	00000	010000
0.24	00000	001000
0.24	00010	000000
0.12	00000	000000
0.24	00000	000000
0.12	00001	000000
0.24	00010	000000
0.06	00000	000011
0.06	00000	000000
0.12	00000	000000
0.36	00100	000000
0.12	00000	000000
0.24	10001	000000
0.24	00000	000000
0.12	00000	000100
0.24	00000	000000
0.12	00000	000000
0.24	10000	002000
0.06	01000	000000
0.06	00010	000000
0.12	00000	000000
0.36	00000	000000
0.12	00000	000000
0.24	00100	000000
0.24	00000	000000
0.12	00000	000000
0.24	01010	000000
0.12	00000	000100
0.24	00000	000000
0.06	10001	000000
0.06	00000	000000
0.12	00000	000000
0.36	00000	100000
0.12	00000	100000
