0.0	01000	000100
4.0	00000	000000
0.25	00000	000000
0.25	00010	000000
0.25	00000	100001
0.25	00000	100000
0.25	00010	000000
0.25	00000	000000
0.25	10000	000000
0.25	00000	000010
0.5	00000	000000
0.25	00000	100000
0.25	00000	000100
0.25	00000	000000
0.25	00000	000000
0.25	00000	001000
0.25	00000	100000
0.25	00000	100000
0.25	00000	000000
0.25	00000	000100
0.25	00000	000000
0.25	00000	000000
0.25	00000	000010
0.25	00010	000010
0.25	00000	000000
0.25	00000	000000
0.25	00100	000000
0.25	00000	000000
0.25	00100	000000
0.25	00000	000000
0.25	00000	000100
0.25	00000	000000
0.25	10000	000000
0.5	00000	000100
0.25	00000	000000
0.25	00000	000000
0.5	00000	010000
0.25	00000	000000
0.25	10000	000000
0.25	00000	000000
0.25	11000	000000
0.25	00000	000000
0.5	00000	000000
0.25	00010	000000
0.25	00000	000000
0.25	00000	000000
0.5	00000	000000
0.25	00001	000010
0.25	01100	000000
0.25	00000	000000
0.25	00000	002100
0.5	00000	000000
0.25	00000	000010
0.5	00000	000000
0.5	00000	000010
0.25	00000	000000
0.25	00100	000001
0.25	00000	000000
0.125	00000	000010
0.125	00010	000000
0.25	00000	000200
0.25	00000	000000
0.25	00000	000000
0.5	10000	100000
0.5	01010	000000
0.125	00000	000000
0.125	00000	000000
0.25	01000	010000
0.25	00100	000000
0.25	00000	000000
0.5	00010	000000
0.5	00000	000000
0.25	01010	000000
0.125	00000	000000
0.125	00000	000000
0.25	00000	001000
0.25	00000	000000
0.5	00000	010201
1.75	00000	010000
0.25	00000	000000
0.25	00010	000000
0.25	00000	000000
0.125	00000	000000
0.125	00001	000000
0.25	00000	000000
0.125	10000	000000
0.125	00000	000000
0.25	01000	000000
0.5	00001	000000
0.5	00000	000000
0.125	00000	000100
0.125	00000	000000
0.25	00100	000000
0.25	00000	000000
0.25	00000	000000
0.5	00000	000100
0.5	00101	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00001	000000
0.125	00000	010000
0.125	00001	100000
1.0	00000	000000
1.5	00000	000000
0.5	01000	000000
0.5	00000	000000
0.25	00000	000000
0.25	10000	000000
0.5	00000	000002
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	010002
0.25	00000	000000
0.25	00000	000000
0.5	01000	000000
0.5	00000	000000
0.5	00001	000000
0.25	00000	000000
0.25	00000	000001
0.5	00010	000000
0.25	00100	001000
0.25	00000	001000
0.25	00000	000000
0.25	00000	000000
0.5	00001	000000
0.5	00001	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000002
0.5	00100	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000100
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00000	000010
0.375	00000	000000
0.375	00000	000000
0.25	00001	100000
1.0	00000	000000
0.375	00000	000000
0.375	10000	001000
0.25	00000	000000
0.5	00000	000000
0.5	00000	010000
0.5	00000	000000
0.25	01001	000000
0.25	00000	000000
0.5	00000	100000
0.25	00000	000000
0.25	00000	000002
0.25	00000	010000
0.25	00000	000000
0.25	00100	000000
0.25	00001	000000
0.5	00001	000000
0.5	00000	100000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000020
0.5	00000	000000
0.25	00000	100000
0.25	00001	000000
0.25	00000	000000
0.25	00000	000010
0.5	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	10000	010000
0.25	00000	000000
0.25	00001	000000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00001	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00001	000000
0.375	00000	000000
0.375	00010	000000
0.25	00000	100000
1.0	00000	000000
0.375	00000	000000
0.375	00000	000000
0.25	00000	000000
0.25	00000	010002
0.25	00000	000000
0.25	00001	000000
0.25	00000	000000
0.5	00000	000002
0.25	00000	000000
0.25	10000	000002
0.5	00000	000000
0.25	00000	000000
0.25	00000	000100
0.25	00000	000000
0.25	00001	000000
0.25	00000	100000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000010
0.25	00000	000000
0.25	01000	000000
0.25	00010	000000
0.25	00000	000102
0.25	00000	000000
0.25	00000	000000
0.25	00000	100100
0.25	00010	000100
0.25	00001	110000
0.25	00000	000000
0.25	00000	000000
0.25	01000	000000
0.5	00000	000000
0.25	00000	000000
0.25	01000	000001
0.25	00000	000000
0.125	00010	000000
0.125	00000	000000
0.25	00000	000010
0.25	00000	000201
0.25	00000	000000
0.5	00000	000000
0.25	00001	000000
0.25	00000	000000
0.25	10100	000000
0.25	00000	000000
0.25	10000	000000
0.25	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	100000
0.25	00000	010000
0.25	00000	000000
0.25	00000	000000
0.25	00000	002000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00100	000000
0.25	00000	100000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.125	00000	000201
0.125	00010	000000
0.125	00100	000200
0.125	00100	000000
0.125	00000	010100
0.125	00000	000000
0.125	00000	000001
0.125	00001	000000
0.25	01000	000000
0.25	00000	000010
0.5	00000	000010
0.5	00100	000000
0.25	00000	000001
0.125	00100	000000
0.125	00000	010000
0.125	00000	000200
0.125	00000	000000
0.25	00000	000000
0.5	10000	000000
0.25	00100	000000
0.125	00000	000000
0.125	00000	000100
0.125	01000	000110
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	01000	000000
0.25	00000	000000
0.5	00000	000000
1.75	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	01000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.125	00000	000000
0.25	00000	000000
0.25	00000	000000
0.5	00100	020000
0.25	00000	000000
0.125	00000	000000
0.125	01000	000000
0.125	00000	000000
0.375	00000	000010
0.25	00000	000000
0.25	00000	000000
0.5	00010	000000
0.5	00000	102000
0.25	00000	000000
0.25	01001	000000
0.25	10000	100000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	001000
0.25	00001	000010
0.25	00000	000000
0.25	10000	000000
0.5	00000	200000
0.5	00100	000000
0.5	00000	000010
0.25	00000	000000
0.25	00000	010000
0.5	00000	000000
0.25	01000	000000
0.25	10000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00001	001000
0.25	00000	200000
0.5	00000	000000
0.5	00000	000000
0.5	00000	200000
0.25	11000	000000
0.25	00001	100000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000011
0.5	00000	100001
0.5	01000	000000
0.5	00000	000000
0.5	01000	000000
0.25	00000	000000
0.25	00000	002000
0.5	00000	002000
0.25	00000	000100
0.25	00000	000000
0.25	00000	000000
0.25	00100	000000
0.5	00010	000000
0.5	00000	000000
0.5	00000	002000
0.375	00000	000000
0.375	00000	100000
0.25	00000	000000
1.0	00100	000000
0.375	10000	000001
0.375	01000	000000
0.25	01000	010000
0.5	00000	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00010	000000
0.5	00000	000000
0.25	01000	000000
0.25	00000	000000
0.25	10010	000000
0.25	10000	000000
0.25	00000	100000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00010	000020
0.5	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00010	000000
0.25	00000	000000
0.5	00100	100000
0.5	00010	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000000
0.5	00010	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00000	000000
0.375	00010	000000
0.375	00000	000010
0.25	00000	000000
1.0	00010	000000
0.375	00100	000000
0.375	00000	000000
0.25	00000	010000
0.5	00000	000000
0.5	00100	000000
0.5	00000	002000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000100
0.75	00000	000000
0.25	00000	000000
0.5	00010	000000
0.5	01100	000010
0.75	00000	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00010	000000
0.25	00000	000001
0.25	00010	000000
0.5	00010	000000
1.25	00000	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.75	00000	010000
0.25	00001	000000
0.5	00000	000000
0.5	00010	000001
0.75	00000	000000
0.25	00100	000000
0.5	00000	001210
0.5	00000	000000
0.5	01000	000000
0.25	00000	000000
0.25	00000	000200
0.5	00011	000000
0.25	00000	000000
0.5	00100	000021
0.5	00000	000000
0.25	00000	000000
0.5	00000	010020
0.5	00001	000000
0.75	00001	001000
0.25	00010	000000
0.5	00001	000000
0.5	00000	000000
0.75	00000	000000
0.25	00000	000200
0.5	00000	000000
0.5	00100	100000
0.5	00000	000000
0.25	00100	000000
0.25	00000	000000
0.5	00000	000000
1.25	01000	000000
0.25	00000	000000
0.5	10000	000101
0.5	00000	002000
0.75	00000	000000
0.25	01000	000000
0.5	00000	000000
0.5	00001	000100
0.75	00000	020000
0.25	00000	000000
0.5	00011	000000
0.5	00000	000000
1.75	00000	000000
0.25	00000	000000
0.25	00100	000000
0.25	00000	001000
0.25	00000	000000
0.5	00000	020000
0.5	00000	000000
0.25	00000	000000
0.5	00000	100000
0.5	10000	000000
0.75	00000	001000
0.5	00000	000000
0.5	00000	000000
0.25	01000	000000
0.25	10000	000000
0.5	00000	000000
0.25	10000	000100
0.25	10000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00100	000000
0.5	00000	000000
0.5	01000	021000
0.5	10000	000000
0.25	11001	000000
0.25	00000	010000
0.5	00000	000000
0.25	00000	000011
0.25	01000	000000
0.25	00000	000100
0.25	00000	100000
0.5	00000	000000
0.5	01000	000000
0.5	00000	120000
0.5	01000	000000
0.25	00000	000001
0.25	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00000	000110
0.25	01000	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00000	000000
0.375	00000	000000
0.375	00010	000010
0.25	00100	000001
1.0	01000	000000
0.375	00000	000100
0.375	00000	000100
0.25	00000	000000
0.5	00100	000000
0.5	00000	100000
0.5	00100	000000
0.25	00000	000100
0.25	10000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00001	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.25	00000	000000
0.5	10000	000000
0.5	00000	000000
0.5	00000	000000
0.25	00000	000000
0.25	00010	000001
0.5	00000	000000
0.25	00000	000000
0.25	00001	000000
0.25	10001	000000
0.25	00000	000000
0.5	00000	000000
0.5	00000	000000
0.5	00000	001000
0.5	00001	000000
0.25	10000	200000
0.25	00000	001000
0.5	10000	000000
0.25	00100	000000
0.25	00000	100000
0.25	00000	000000
0.25	00000	000000
0.5	01000	000000
0.5	00000	000001
0.5	00000	000000
0.375	01000	000000
0.375	00000	000000
0.25	00000	000000
1.0	00000	000000
0.375	00000	000000
0.375	00000	000000
0.25	00000	000000
